PO_Date,PO_Number,Item_ID,Item_Description,Item_Type,Manufacturer_Name,Manufacturer_ID,Lowest_Unit_Of_Measure,Purchasing_Unit_Of_Measure,Vendor_Name,Vendor_ID,Vendor_Country,Vendor_State,Vendor_City,Vendor_Active_Status,Contract_ID,Contract_Description,Contract_Type,Contract_Start_Date,Contract_End_Date,Contract_Status,Contract_Price,Contract_UOM,Unit_Of_Measure,Unit_Of_Measure_In_Number,Quantity_At_UOM,Price_Per_UOM,Total_Price,Department,Budget,Requestor
19-12-2022,PO0902,IT22,Oxygen Mask,Consumable,Ribbel International Ltd,378,DZ,PK50,CVS Health,V522,USA,Illinois,Chicago,Yes,1003,pellentesque volutpat,Fixed Price,26-02-2021,31-07-2022,In Contract,19,80,PK50,50,31,599,18569,Surgical Department,50000000,Phillipp Daen
15-07-2021,PO0903,IT23,Dropper,Consumable,Advin Healthcare,324,EA,EA,Drive Medical,V797,USA,Arizona,Phoenix,Yes,1004,morbi,Cost Reimbursement,12-05-2021,12-11-2022,In Contract,16,70,EA,1,22,0.95,20.9,Nursing Department,50000000,Selina MacDwyer
17-08-2021,PO0904,IT24,Needle,Consumable,Aegis Lifesciences Private Limited,398,PK50,PK50,Health Products For You,V486,USA,Texas,Houston,Yes,1005,libero,Fixed Price,23-07-2021,17-08-2022,In Contract,1,28,PK50,50,45,248,11160,Surgical Department,50000000,Phillipp Daen
02-10-2022,PO0905,IT25,Cane,Non-Consumable,Smiths Medical,365,EA,EA,Owens & Minor Inc.,V658,USA,Texas,Oklahoma City,Yes,1006,duis faucibus,Time And Material,30-05-2021,07-02-2023,In Contract,9,28,EA,1,48,8.8,422.4,Surgical Department,50000000,Alie Gorey
03-04-2022,PO0906,IT26,Surgical Clamps,Consumable,Medtronic,335,EA,EA,Medtronic,V672,USA,California,Los Angeles,Yes,1002,est congue,Time And Material,08-05-2021,04-05-2022,In Contract,15,61,EA,1,31,33,1023,Paramedical Department,50000000,Lilly Ondricek
21-07-2022,PO0907,IT27,Forceps,Consumable,Becton Dickinson,390,DZ,DZ,McKesson,V425,USA,Texas,Houston,Yes,1019,erfcgf,Fixed Price,16-10-2021,25-10-2022,In Contract,11,14,DZ,12,32,170,5440,Paramedical Department,50000000,Merry Paz
11-06-2021,PO0908,IT28,Surgical Table,Non-Consumable,General Electric,350,EA,EA,Medline,V754,USA,Utah,Salt Lake City,Yes,1020,viverra dapibus,Fixed Price,28-04-2021,26-10-2022,In Contract,20,13,EA,1,40,1580,63200,Paramedical Department,50000000,Lion Philimore
13-08-2022,PO0909,IT29,Utility Table,Non-Consumable,Medtronic,335,EA,EA,Henry Schein,V565,USA,Colorado,Denver,Yes,1007,convallis,Fixed Price,30-05-2021,21-09-2022,In Contract,14,42,EA,1,31,60,1860,Paramedical Department,50000000,Merry Paz
09-10-2022,PO0910,IT30,Instrument Table,Non-Consumable,Siemens Healthineers,307,EA,EA,Cardinal Health,V453,USA,Utah,Salt Lake City,Yes,1008,mattis egestas metus,Time And Material,06-10-2021,05-01-2023,In Contract,9,22,EA,1,12,58.6,703.2,Paramedical Department,50000000,Lion Philimore
28-08-2022,PO0911,IT31,Ventilator,Non-Consumable,Johnson & Johnson,301,EA,EA,Axiom,V928,USA,Texas,Dallas,Yes,1016,asd sft sgs,Time And Material,20-01-2021,29-08-2022,In Contract,20,7,EA,1,39,3100,120900,Outpatient Department,50000000,Calvin Graben
05-05-2022,PO0912,IT32,Mayo Stands,Non-Consumable,Teleflex,315,EA,EA,Halyard health,V624,USA,California,Los Angeles,Yes,1012,sagittis sapien cum,Time And Material,14-11-2021,17-01-2023,In Contract,6,91,EA,1,46,82,3772,Nursing Department,50000000,Stephanie Crohan
02-12-2021,PO0913,IT33,Kickbuckets,Non-Consumable,3M Company,372,EA,EA,Stryker,V090,USA,New York ,New York City,Yes,1013,metus sapien,Fixed Price,13-06-2021,30-11-2021,In Contract,15,37,EA,1,50,11,550,Nursing Department,50000000,Devin Teml
25-01-2022,PO0914,IT34,Arm Supports,Non-Consumable,Terumo,351,EA,EA,AmerisourceBergen,V501,USA,Georgia,Atlanta,Yes,1014,in hac habitasse platea,Time And Material,24-01-2021,01-08-2022,In Contract,16,29,EA,1,45,4.5,202.5,Surgical Department,50000000,Tim Giles
04-07-2022,PO0915,IT35,Medical Syringe Infusion,Consumable,Nipro,347,EA,EA,Axiom,V928,USA,Texas,Dallas,Yes,1016,asd sft sgs,Time And Material,20-01-2021,29-08-2022,In Contract,18,23,EA,1,34,246.5,8381,Paramedical Department,50000000,Merry Paz
24-10-2021,PO0916,IT36,Pacemakers,Consumable,Abbott,318,EA,EA,Owens & Minor Inc.,V658,USA,Texas,Oklahoma City,Yes,1006,duis faucibus,Time And Material,30-05-2021,07-02-2023,In Contract,3,37,EA,1,6,1200,7200,Nursing Department,50000000,Alvinia Toffoloni
16-02-2022,PO0917,IT37,Defibrillators,Non-Consumable,Ribbel International Ltd,378,EA,EA,Medline,V754,USA,Utah,Salt Lake City,Yes,1020,viverra dapibus,Fixed Price,28-04-2021,26-10-2022,In Contract,14,61,EA,1,20,1510,30200,Radiology Department,50000000,Nico Jollands
10-06-2021,PO0918,IT38,Wheelchairs,Non-Consumable,Becton Dickinson,390,EA,EA,Becton Dickinson,V305,USA,Texas,San Antonio,No,1018,gfjb dghg the,Cost Reimbursement,00-00-0000,00-00-0000,Out of Contract,18,17,EA,1,42,80,3360,Surgical Department,50000000,Alana Rich
15-07-2021,PO0919,IT39,Traction Equipment,Non-Consumable,Aegis Lifesciences Private Limited,398,EA,EA,CVS Health,V522,USA,Illinois,Chicago,Yes,1003,pellentesque volutpat,Fixed Price,26-02-2021,31-07-2022,In Contract,17,12,EA,1,6,160,960,Outpatient Department,50000000,Wilmar Bignold
08-09-2021,PO0920,IT40,Needle Holder,Consumable,Smiths Medical,365,DZ,DZ,CVS Health,V522,USA,Illinois,Chicago,Yes,1003,pellentesque volutpat,Fixed Price,26-02-2021,31-07-2022,In Contract,13,95,DZ,12,14,301.2,4216.8,Outpatient Department,50000000,Calvin Graben
01-08-2022,PO0921,IT41,Medicine Cup,Consumable,Medtronic,335,EA,EA,Medtronic,V672,USA,California,Los Angeles,Yes,1002,est congue,Time And Material,08-05-2021,04-05-2022,In Contract,12,84,EA,1,13,5.5,71.5,Paramedical Department,50000000,Merry Paz
26-09-2021,PO0922,IT42,Gauze,Consumable,Becton Dickinson,390,EA,EA,Owens & Minor Inc.,V658,USA,Texas,Oklahoma City,Yes,1006,duis faucibus,Time And Material,30-05-2021,07-02-2023,In Contract,24,10,EA,1,8,7.3,58.4,Surgical Department,50000000,Alie Gorey
15-12-2021,PO0923,IT43,Forceps,Consumable,General Electric,350,DZ,DZ,McKesson,V425,USA,Texas,Houston,Yes,1019,erfcgf,Fixed Price,16-10-2021,25-10-2022,In Contract,6,76,DZ,12,28,170,4760,Nursing Department,50000000,Stephanie Crohan
19-02-2022,PO0924,IT44,Trays,Consumable,Medtronic,335,EA,EA,Medtronic,V672,USA,California,Los Angeles,Yes,1002,est congue,Time And Material,08-05-2021,04-05-2022,In Contract,20,67,EA,1,13,10,130,Outpatient Department,50000000,Calvin Graben
23-06-2021,PO0925,IT45,Cotton Swabs,Consumable,Siemens Healthineers,307,PK50,PK100,McKesson,V425,USA,Texas,Houston,Yes,1019,erfcgf,Fixed Price,16-10-2021,25-10-2022,In Contract,4,60,PK100,100,36,108,3888,Outpatient Department,50000000,Helaina Hammersley
09-03-2022,PO0926,IT46,Surgical lights,Non-Consumable,Johnson & Johnson,301,EA,EA,Medline,V754,USA,Utah,Salt Lake City,Yes,1020,viverra dapibus,Fixed Price,28-04-2021,26-10-2022,In Contract,17,75,EA,1,5,1950,9750,Outpatient Department,50000000,Wilmar Bignold
03-08-2021,PO0927,IT47,Anesthesia machine,Non-Consumable,Teleflex,315,EA,EA,AmerisourceBergen,V501,USA,Georgia,Atlanta,Yes,1014,in hac habitasse platea,Time And Material,24-01-2021,01-08-2022,In Contract,13,14,EA,1,11,858,9438,Nursing Department,50000000,Stephanie Crohan
23-10-2022,PO0928,IT48,Walkers,Non-Consumable,3M Company,372,EA,EA,Cardinal Health,V453,USA,Utah,Salt Lake City,Yes,1008,mattis egestas metus,Time And Material,06-10-2021,05-01-2023,In Contract,21,95,EA,1,44,19.8,871.2,Surgical Department,50000000,Lynn Gilvear
03-12-2021,PO0929,IT49,Tourniquet,Consumable,Johnson & Johnson,301,EA,EA,Johnson & Johnson,V878,USA,Florida,Miami,Yes,1009,mattis egestas metus,Time And Material,22-04-2021,02-10-2022,In Contract,20,85,EA,1,8,260,2080,Outpatient Department,50000000,Wilmar Bignold
16-05-2021,PO0930,IT50,Splints,Consumable,Nipro,347,EA,EA,Cardinal Health,V453,USA,Utah,Salt Lake City,Yes,1008,mattis egestas metus,Time And Material,06-10-2021,05-01-2023,In Contract,21,74,EA,1,38,17,646,Nursing Department,50000000,Devin Teml
05-04-2022,PO0931,IT51,Slings,Consumable,Abbott,318,EA,EA,Vitality Medical,V971,USA,North Carolina,Charlotte,Yes,1011,pretium quis lectus,Fixed Price,12-06-2021,19-11-2022,In Contract,14,60,EA,1,25,6,150,Nursing Department,50000000,Stephanie Crohan
15-12-2021,PO0932,IT52,ECG Machine,Non-Consumable,Ribbel International Ltd,378,EA,EA,AmerisourceBergen,V501,USA,Georgia,Atlanta,Yes,1014,in hac habitasse platea,Time And Material,24-01-2021,01-08-2022,In Contract,24,82,EA,1,43,310,13330,Nursing Department,50000000,Alvinia Toffoloni
11-09-2021,PO0933,IT53,Nebulizers,Non-Consumable,Advin Healthcare,324,EA,EA,Stryker,V090,USA,New York ,New York City,Yes,1013,metus sapien,Fixed Price,13-06-2021,30-11-2021,In Contract,22,31,EA,1,2,13.8,27.6,Nursing Department,50000000,Stephanie Crohan
22-05-2021,PO0934,IT54,Sutures,Consumable,Aegis Lifesciences Private Limited,398,EA,EA,Axiom,V928,USA,Texas,Dallas,Yes,1016,asd sft sgs,Time And Material,20-01-2021,29-08-2022,In Contract,22,23,EA,1,3,10,30,Paramedical Department,50000000,Lion Philimore
22-11-2021,PO0935,IT55,Braces,Consumable,Smiths Medical,365,EA,EA,Axiom,V928,USA,Texas,Dallas,Yes,1016,asd sft sgs,Time And Material,20-01-2021,29-08-2022,In Contract,4,41,EA,1,14,54,756,Outpatient Department,50000000,Calvin Graben
24-10-2021,PO0936,IT1,Stethscope,Non-Consumable,Johnson & Johnson,301,EA,EA,LAC Healthcare Solutions,V135,USA,New York ,New York City,Yes,1001,enim in,Fixed Price,29-06-2021,26-11-2022,In Contract,21,48,EA,1,30,150,4500,Nursing Department,50000000,Stephanie Crohan
08-04-2022,PO0937,IT2,Scissor,Non-Consumable,Becton Dickinson,390,DZ,DZ,Becton Dickinson,V305,USA,Texas,San Antonio,No,1018,gfjb dghg the,Cost Reimbursement,00-00-0000,00-00-0000,Out of Contract,21,64,DZ,12,28,53,1484,Surgical Department,50000000,Alana Rich
16-04-2021,PO0938,IT3,Stretcher,Non-Consumable,Abbott,318,EA,EA,Abbott,V222,USA,Illinois,Chicago,Yes,1010,enim,Fixed Price,01-03-2021,30-11-2021,In Contract,21,96,EA,1,44,2100,92400,Nursing Department,50000000,Selina MacDwyer
09-09-2022,PO0939,IT4,Magnifier,Non-Consumable,Terumo,351,EA,EA,Drive Medical,V797,USA,Arizona,Phoenix,Yes,1004,morbi,Cost Reimbursement,12-05-2021,12-11-2022,In Contract,2,99,EA,1,21,7.5,157.5,Surgical Department,50000000,Alie Gorey
23-04-2021,PO0940,IT5,Weighing Scale,Non-Consumable,Nipro,347,EA,EA,Health Products For You,V486,USA,Texas,Houston,Yes,1005,libero,Fixed Price,23-07-2021,17-08-2022,In Contract,2,93,EA,1,50,20,1000,Surgical Department,50000000,Phillipp Daen
31-12-2021,PO0941,IT6,Torch,Non-Consumable,Abbott,318,EA,EA,Owens & Minor Inc.,V658,USA,Texas,Oklahoma City,Yes,1006,duis faucibus,Time And Material,30-05-2021,07-02-2023,In Contract,2,76,EA,1,23,5,115,Surgical Department,50000000,Alana Rich
09-06-2022,PO0942,IT7,Face Mask,Consumable,Ribbel International Ltd,378,PK50,PK50,Owens & Minor Inc.,V658,USA,Texas,Oklahoma City,Yes,1006,duis faucibus,Time And Material,30-05-2021,07-02-2023,In Contract,10,39,PK50,50,6,52.5,315,Nursing Department,50000000,Alvinia Toffoloni
30-11-2022,PO0943,IT8,First Aid Kit,Consumable,Advin Healthcare,324,EA,EA,McKesson,V425,USA,Texas,Houston,Yes,1019,erfcgf,Fixed Price,16-10-2021,25-10-2022,In Contract,15,72,EA,1,1,12.8,12.8,Nursing Department,50000000,Stephanie Crohan
12-04-2022,PO0944,IT9,Gloves,Consumable,Aegis Lifesciences Private Limited,398,PK50,PK100,Medline,V754,USA,Utah,Salt Lake City,Yes,1020,viverra dapibus,Fixed Price,28-04-2021,26-10-2022,In Contract,16,17,PK100,100,30,195,5850,Nursing Department,50000000,Alvinia Toffoloni
07-09-2022,PO0945,IT10,Scalpel,Consumable,Smiths Medical,365,EA,EA,Henry Schein,V565,USA,Colorado,Denver,Yes,1007,convallis,Fixed Price,30-05-2021,21-09-2022,In Contract,13,46,EA,1,28,5,140,Outpatient Department,50000000,Calvin Graben
17-06-2021,PO0946,IT11,Microscope,Non-Consumable,Cardinal Health,372,EA,EA,Cardinal Health,V453,USA,Utah,Salt Lake City,Yes,1008,mattis egestas metus,Time And Material,06-10-2021,05-01-2023,In Contract,1,94,EA,1,16,1180,18880,Paramedical Department,50000000,Lilly Ondricek
15-03-2022,PO0947,IT12,Otoscope,Non-Consumable,Becton Dickinson,390,EA,EA,Drive Medical,V797,USA,Arizona,Phoenix,Yes,1004,morbi,Cost Reimbursement,12-05-2021,12-11-2022,In Contract,20,68,EA,1,6,155,930,Radiology Department,50000000,Ashly Shore
21-07-2022,PO0948,IT13,Thermometer,Non-Consumable,General Electric,350,EA,EA,Teleflex Medical,V653,USA,North Carolina,Charlotte,Yes,1017,sg vdh ddv,Cost Reimbursement,29-05-2021,06-11-2022,In Contract,20,7,EA,1,40,40,1600,Surgical Department,50000000,Lynn Gilvear
14-06-2022,PO0949,IT14,Saline Bag,Consumable,Medtronic,335,DZ,DZ,Vitality Medical,V971,USA,North Carolina,Charlotte,Yes,1011,pretium quis lectus,Fixed Price,12-06-2021,19-11-2022,In Contract,22,39,DZ,12,2,142,284,Surgical Department,50000000,Tim Giles
05-07-2022,PO0950,IT15,Syringe,Consumable,Becton Dickinson,390,DZ,PK50,Becton Dickinson,V305,USA,Texas,San Antonio,No,1018,gfjb dghg the,Cost Reimbursement,00-00-0000,00-00-0000,Out of Contract,22,99,PK50,50,19,1820,34580,Nursing Department,50000000,Devin Teml
17-09-2021,PO0951,IT16,X-ray Machine,Non-Consumable,Johnson & Johnson,301,EA,EA,Stryker,V090,USA,New York ,New York City,Yes,1013,metus sapien,Fixed Price,13-06-2021,30-11-2021,In Contract,13,96,EA,1,12,2000,24000,Outpatient Department,50000000,Calvin Graben
25-11-2022,PO0952,IT17,Bandage,Consumable,Teleflex,315,DZ,DZ,Stryker,V090,USA,New York ,New York City,Yes,1013,metus sapien,Fixed Price,13-06-2021,30-11-2021,In Contract,5,95,DZ,12,7,30,210,Outpatient Department,50000000,Calvin Graben
30-04-2021,PO0953,IT18,Crutches,Non-Consumable,3M Company,372,EA,EA,Axiom,V928,USA,Texas,Dallas,Yes,1016,asd sft sgs,Time And Material,20-01-2021,29-08-2022,In Contract,23,82,EA,1,11,12.5,137.5,Surgical Department,50000000,Alana Rich
12-02-2022,PO0954,IT19,Plaster,Consumable,Terumo,351,EA,EA,McKesson,V425,USA,Texas,Houston,Yes,1019,erfcgf,Fixed Price,16-10-2021,25-10-2022,In Contract,16,2,EA,1,3,13,39,Nursing Department,50000000,Stephanie Crohan
26-08-2021,PO0955,IT20,Cotton Wool,Consumable,Nipro,347,DZ,DZ,LAC Healthcare Solutions,V135,USA,New York ,New York City,Yes,1001,enim in,Fixed Price,29-06-2021,26-11-2022,In Contract,13,2,DZ,12,5,124,620,Surgical Department,50000000,Tim Giles
29-05-2021,PO0956,IT21,Surgical Mask,Consumable,Becton Dickinson,390,DZ,PK100,Becton Dickinson,V305,USA,Texas,San Antonio,No,1018,gfjb dghg the,Cost Reimbursement,00-00-0000,00-00-0000,Out of Contract,16,30,PK100,100,22,100,2200,Nursing Department,50000000,Devin Teml
04-02-2022,PO0957,IT22,Oxygen Mask,Consumable,Ribbel International Ltd,378,DZ,DZ,CVS Health,V522,USA,Illinois,Chicago,Yes,1003,pellentesque volutpat,Fixed Price,26-02-2021,31-07-2022,In Contract,19,80,DZ,12,46,143.76,6612.96,Surgical Department,50000000,Alie Gorey
28-10-2022,PO0958,IT23,Dropper,Consumable,Advin Healthcare,324,EA,EA,Drive Medical,V797,USA,Arizona,Phoenix,Yes,1004,morbi,Cost Reimbursement,12-05-2021,12-11-2022,In Contract,16,70,EA,1,48,0.95,45.6,Nursing Department,50000000,Stephanie Crohan
12-04-2021,PO0959,IT24,Needle,Consumable,Aegis Lifesciences Private Limited,398,PK50,PK50,Health Products For You,V486,USA,Texas,Houston,Yes,1005,libero,Fixed Price,23-07-2021,17-08-2022,In Contract,1,28,PK50,50,15,248,3720,Surgical Department,50000000,Lynn Gilvear
25-04-2022,PO0960,IT25,Cane,Non-Consumable,Smiths Medical,365,EA,EA,Owens & Minor Inc.,V658,USA,Texas,Oklahoma City,Yes,1006,duis faucibus,Time And Material,30-05-2021,07-02-2023,In Contract,9,28,EA,1,2,8.8,17.6,Nursing Department,50000000,Selina MacDwyer
26-09-2022,PO0961,IT26,Surgical Clamps,Consumable,Medtronic,335,EA,EA,Medtronic,V672,USA,California,Los Angeles,Yes,1002,est congue,Time And Material,08-05-2021,04-05-2022,In Contract,15,61,EA,1,8,33,264,Surgical Department,50000000,Phillipp Daen
12-10-2021,PO0962,IT27,Forceps,Consumable,Becton Dickinson,390,DZ,DZ,McKesson,V425,USA,Texas,Houston,Yes,1019,erfcgf,Fixed Price,16-10-2021,25-10-2022,In Contract,11,14,DZ,12,19,170,3230,Outpatient Department,50000000,Wilmar Bignold
14-07-2021,PO0963,IT28,Surgical Table,Non-Consumable,General Electric,350,EA,EA,Medline,V754,USA,Utah,Salt Lake City,Yes,1020,viverra dapibus,Fixed Price,28-04-2021,26-10-2022,In Contract,20,13,EA,1,34,1580,53720,Surgical Department,50000000,Alana Rich
27-04-2022,PO0964,IT29,Utility Table,Non-Consumable,Medtronic,335,EA,EA,Henry Schein,V565,USA,Colorado,Denver,Yes,1007,convallis,Fixed Price,30-05-2021,21-09-2022,In Contract,14,42,EA,1,33,60,1980,Outpatient Department,50000000,Calvin Graben
11-12-2022,PO0965,IT30,Instrument Table,Non-Consumable,Siemens Healthineers,307,EA,EA,Cardinal Health,V453,USA,Utah,Salt Lake City,Yes,1008,mattis egestas metus,Time And Material,06-10-2021,05-01-2023,In Contract,9,22,EA,1,38,58.6,2226.8,Paramedical Department,50000000,Merry Paz
21-02-2022,PO0966,IT31,Ventilator,Non-Consumable,Johnson & Johnson,301,EA,EA,Axiom,V928,USA,Texas,Dallas,Yes,1016,asd sft sgs,Time And Material,20-01-2021,29-08-2022,In Contract,20,7,EA,1,35,3100,108500,Paramedical Department,50000000,Lion Philimore
14-10-2021,PO0967,IT32,Mayo Stands,Non-Consumable,Teleflex,315,EA,EA,Halyard health,V624,USA,California,Los Angeles,Yes,1012,sagittis sapien cum,Time And Material,14-11-2021,17-01-2023,In Contract,6,91,EA,1,35,82,2870,Surgical Department,50000000,Tim Giles
26-12-2022,PO0968,IT33,Kickbuckets,Non-Consumable,3M Company,372,EA,EA,Stryker,V090,USA,New York ,New York City,Yes,1013,metus sapien,Fixed Price,13-06-2021,30-11-2021,In Contract,15,37,EA,1,20,11,220,Surgical Department,50000000,Phillipp Daen
17-02-2022,PO0969,IT34,Arm Supports,Non-Consumable,Terumo,351,EA,EA,AmerisourceBergen,V501,USA,Georgia,Atlanta,Yes,1014,in hac habitasse platea,Time And Material,24-01-2021,01-08-2022,In Contract,16,29,EA,1,35,4.5,157.5,Nursing Department,50000000,Stephanie Crohan
25-08-2022,PO0970,IT35,Medical Syringe Infusion,Consumable,Nipro,347,EA,EA,Axiom,V928,USA,Texas,Dallas,Yes,1016,asd sft sgs,Time And Material,20-01-2021,29-08-2022,In Contract,18,23,EA,1,44,246.5,10846,Surgical Department,50000000,Tim Giles
07-09-2021,PO0971,IT36,Pacemakers,Consumable,Abbott,318,EA,EA,Owens & Minor Inc.,V658,USA,Texas,Oklahoma City,Yes,1006,duis faucibus,Time And Material,30-05-2021,07-02-2023,In Contract,3,37,EA,1,48,1200,57600,Surgical Department,50000000,Tim Giles
15-06-2022,PO0972,IT37,Defibrillators,Non-Consumable,Ribbel International Ltd,378,EA,EA,Medline,V754,USA,Utah,Salt Lake City,Yes,1020,viverra dapibus,Fixed Price,28-04-2021,26-10-2022,In Contract,14,61,EA,1,31,1510,46810,Outpatient Department,50000000,Helaina Hammersley
10-07-2021,PO0973,IT38,Wheelchairs,Non-Consumable,Becton Dickinson,390,EA,EA,Becton Dickinson,V305,USA,Texas,San Antonio,No,1018,gfjb dghg the,Cost Reimbursement,00-00-0000,00-00-0000,Out of Contract,18,17,EA,1,46,80,3680,Paramedical Department,50000000,Merry Paz
19-05-2021,PO0974,IT39,Traction Equipment,Non-Consumable,Aegis Lifesciences Private Limited,398,EA,EA,CVS Health,V522,USA,Illinois,Chicago,Yes,1003,pellentesque volutpat,Fixed Price,26-02-2021,31-07-2022,In Contract,17,12,EA,1,30,160,4800,Surgical Department,50000000,Lynn Gilvear
26-02-2022,PO0975,IT40,Needle Holder,Consumable,Smiths Medical,365,DZ,DZ,CVS Health,V522,USA,Illinois,Chicago,Yes,1003,pellentesque volutpat,Fixed Price,26-02-2021,31-07-2022,In Contract,13,95,DZ,12,46,301.2,13855.2,Surgical Department,50000000,Tim Giles
30-03-2022,PO0976,IT41,Medicine Cup,Consumable,Medtronic,335,EA,EA,Medtronic,V672,USA,California,Los Angeles,Yes,1002,est congue,Time And Material,08-05-2021,04-05-2022,In Contract,12,84,EA,1,26,5.5,143,Surgical Department,50000000,Alana Rich
28-11-2022,PO0977,IT42,Gauze,Consumable,Becton Dickinson,390,EA,EA,Owens & Minor Inc.,V658,USA,Texas,Oklahoma City,Yes,1006,duis faucibus,Time And Material,30-05-2021,07-02-2023,In Contract,24,10,EA,1,50,7.3,365,Surgical Department,50000000,Alana Rich
25-06-2022,PO0978,IT43,Forceps,Consumable,General Electric,350,DZ,DZ,McKesson,V425,USA,Texas,Houston,Yes,1019,erfcgf,Fixed Price,16-10-2021,25-10-2022,In Contract,6,76,DZ,12,5,170,850,Paramedical Department,50000000,Lilly Ondricek
25-05-2021,PO0979,IT44,Trays,Consumable,Medtronic,335,EA,EA,Medtronic,V672,USA,California,Los Angeles,Yes,1002,est congue,Time And Material,08-05-2021,04-05-2022,In Contract,20,67,EA,1,17,10,170,Surgical Department,50000000,Alie Gorey
22-10-2022,PO0980,IT45,Cotton Swabs,Consumable,Siemens Healthineers,307,PK50,PK100,McKesson,V425,USA,Texas,Houston,Yes,1019,erfcgf,Fixed Price,16-10-2021,25-10-2022,In Contract,4,60,PK100,100,45,108,4860,Surgical Department,50000000,Tim Giles
30-03-2022,PO0981,IT46,Surgical lights,Non-Consumable,Johnson & Johnson,301,EA,EA,Medline,V754,USA,Utah,Salt Lake City,Yes,1020,viverra dapibus,Fixed Price,28-04-2021,26-10-2022,In Contract,17,75,EA,1,3,1950,5850,Nursing Department,50000000,Devin Teml
26-11-2022,PO0982,IT47,Anesthesia machine,Non-Consumable,Teleflex,315,EA,EA,AmerisourceBergen,V501,USA,Georgia,Atlanta,Yes,1014,in hac habitasse platea,Time And Material,24-01-2021,01-08-2022,In Contract,13,14,EA,1,33,858,28314,Outpatient Department,50000000,Wilmar Bignold
28-05-2021,PO0983,IT48,Walkers,Non-Consumable,3M Company,372,EA,EA,Cardinal Health,V453,USA,Utah,Salt Lake City,Yes,1008,mattis egestas metus,Time And Material,06-10-2021,05-01-2023,In Contract,21,95,EA,1,4,19.8,79.2,Radiology Department,50000000,Nico Jollands
22-02-2022,PO0984,IT49,Tourniquet,Consumable,Johnson & Johnson,301,EA,EA,Johnson & Johnson,V878,USA,Florida,Miami,Yes,1009,mattis egestas metus,Time And Material,22-04-2021,02-10-2022,In Contract,20,85,EA,1,24,260,6240,Radiology Department,50000000,Nico Jollands
18-03-2022,PO0985,IT50,Splints,Consumable,Nipro,347,EA,EA,Cardinal Health,V453,USA,Utah,Salt Lake City,Yes,1008,mattis egestas metus,Time And Material,06-10-2021,05-01-2023,In Contract,21,74,EA,1,46,17,782,Outpatient Department,50000000,Helaina Hammersley
08-06-2021,PO0986,IT51,Slings,Consumable,Abbott,318,EA,EA,Vitality Medical,V971,USA,North Carolina,Charlotte,Yes,1011,pretium quis lectus,Fixed Price,12-06-2021,19-11-2022,In Contract,14,60,EA,1,2,6,12,Paramedical Department,50000000,Lion Philimore
